sample_id,region,date_start,date_end,flood_label,severity,longitude,latitude,VV_mean,VV_std,VV_min,VV_max,VH_mean,VH_std,VH_min,VH_max,VV_stdDev_mean,VH_stdDev_mean,precipitation_sum,precipitation_mean,precipitation_max,water_occurrence_mean,elevation_mean,slope_mean,region_Jonglei_Flood_Prone,region_Unity_Flood_Prone,region_Upper_Nile_Flood_Prone
147,Unity,2020-07-15,2020-11-15,1,very_high,29.59993679309007,9.233498709035167,-8.413896917700802,0.8424925843894155,-10.097780130758707,-6.871630990076852,-13.472434017908926,0.8885048511715752,-15.14515764631258,-11.805112306141407,0.8424925843894155,0.8885048511715752,508.40280040353537,4.133356094360352,26.3292818069458,0.0,396.62573631187814,2.55063793857386,0,1,0
148,Unity,2020-07-15,2020-11-15,1,very_high,30.34324016708735,9.596614416002044,-8.297331704091881,1.3335034725506139,-10.968804596853,-6.457137155476142,-14.382187201761576,1.6000033651049792,-17.683177070042426,-12.300652175633733,1.3335034725506139,1.6000033651049792,535.3040215466172,4.352065086364746,32.6926155090332,0.0,399.0994916452616,2.3107396587652764,0,1,0
149,Unity,2020-07-15,2020-11-15,1,very_high,30.29189502345675,7.627456412967835,-6.875222522762686,1.206570197692085,-8.855942038628774,-4.640335430009196,-21.541633786512502,2.98334188260425,-26.732927828256198,-16.442675496043762,1.206570197692085,2.98334188260425,470.25693063484505,3.8232271671295166,30.888996124267578,0.0,402.29433118612377,1.7326307936178882,0,1,0
150,Unity,2020-07-15,2020-11-15,1,very_high,29.686010319450066,8.64249649370176,-9.850441247221115,1.173875476327232,-12.029516061049529,-7.589678412899279,-14.440444989110173,0.986928509693434,-16.22327215318514,-12.495707434924567,1.173875476327232,0.986928509693434,493.0751788187772,4.00874137878418,28.249305725097656,0.0,392.31526143160346,2.8191019253718927,0,1,0
151,Unity,2020-07-15,2020-11-15,1,very_high,30.657530276281786,7.988817522629202,-7.428606119418151,1.1267183438969361,-9.736550443219791,-5.4993978705333415,-16.114069741130354,1.1641018563797332,-18.417649113471043,-14.091984020898614,1.1267183438969361,1.1641018563797332,500.55289128422737,4.069535732269287,39.586761474609375,0.0,402.87973050716437,1.2361931129994006,0,1,0
152,Unity,2020-07-15,2020-11-15,1,very_high,29.571885995441505,8.78977568639008,-7.968220398375056,0.8980743394605476,-9.657818965972774,-6.232261697122473,-13.077514753655944,0.8601744529100057,-14.78826554051823,-11.499150879171367,0.8980743394605476,0.8601744529100057,500.76351353526115,4.0712480545043945,27.894485473632812,0.0,391.1037858978556,2.5896219592828778,0,1,0
153,Unity,2020-07-15,2020-11-15,1,very_high,31.000388022032404,9.415007809322235,-6.589224276373966,1.3690434849538695,-8.806353775720893,-4.829592451376182,-15.251178524570596,0.9140396492870634,-16.69015547768675,-14.001301859524048,1.3690434849538695,0.9140396492870634,524.7671046573669,4.266399383544922,24.735252380371094,0.0,402.0292679650777,1.9089796416183602,0,1,0
154,Unity,2020-07-15,2020-11-15,1,very_high,31.433792689191428,8.105739930199956,-8.864083732814397,0.8841489532103166,-10.457485115153316,-7.127280691609468,-14.242401706376606,0.8055923892061185,-15.596453740006897,-12.54670921207604,0.8841489532103166,0.8055923892061185,520.6538488417864,4.2329583168029785,25.469783782958984,0.0,407.76598191980713,2.49768690536329,0,1,0
155,Unity,2020-07-15,2020-11-15,1,very_high,30.757681709374655,7.818089318674966,-7.36493910789506,1.0889295463435082,-9.413849963185765,-5.4547877106700495,-15.17889766045379,0.999136472925355,-17.071670935548035,-13.415424415068484,1.0889295463435082,0.999136472925355,505.0865998528898,4.106395244598389,34.73811340332031,0.0,406.5914200411869,1.3065836906935342,0,1,0
156,Unity,2020-07-15,2020-11-15,1,very_high,30.363612657674135,9.050194024569773,-7.576896557476139,1.2419804530808722,-10.354291152527582,-5.265058552922978,-12.21978752366396,1.5246708299270544,-15.09929415708649,-9.558086795417147,1.2419804530808722,1.5246708299270544,435.228012956265,3.5384390883975554,28.210825178358288,0.0,398.694661210293,1.6176011126403134,0,1,0
157,Upper_Nile,2020-07-15,2020-11-15,1,very_high,31.258385667230566,9.452508288896878,-8.740661000531734,1.3379019628405304,-10.594522829836627,-6.9897665318192255,-14.53610618057337,1.0901780206949552,-16.11186109678956,-12.953022337684528,1.3379019628405304,1.0901780206949552,489.82244885930174,3.9822961489359536,27.01020685831706,0.0,400.38912467318477,2.043439391021514,0,0,1
158,Upper_Nile,2020-07-15,2020-11-15,1,very_high,33.8455928227079,9.991985904057515,-8.954377318087673,1.192997493258125,-11.148612572601145,-6.999652259969795,-14.316357693694906,1.6910161636540182,-17.224492625770417,-10.897959350362406,1.192997493258125,1.6910161636540182,574.9529020786285,4.674413681030273,24.850061416625977,0.0,489.1299071644711,1.7557640743632643,0,0,1
159,Upper_Nile,2020-07-15,2020-11-15,1,very_high,33.42541031505439,9.003709470220482,-7.33502240214975,1.1349892080427406,-9.481953149748955,-5.567078671651755,-12.572297291575651,0.9867567165244627,-14.444341598452318,-10.823408039737862,1.1349892080427406,0.9867567165244627,543.1214632093906,4.415621757507324,40.528953552246094,0.0,403.42795405844015,1.3422978580354477,0,0,1
160,Upper_Nile,2020-07-15,2020-11-15,1,very_high,33.335467738072296,8.853411556944716,-8.72028598659313,2.9386689472969096,-13.67128977563779,-4.852587326696699,-15.500799425738004,1.11777429315145,-17.62303690681371,-13.457227319892008,2.9386689472969096,1.11777429315145,568.9893802329898,4.625929832458496,41.34326171875,0.0,403.97417902482977,1.6890133697172434,0,0,1
161,Upper_Nile,2020-07-15,2020-11-15,1,very_high,33.674224637336195,9.656582115468451,-8.392572798349256,1.0576045310734703,-10.119863827192884,-6.341696490315963,-13.75631755698938,1.3800030184089167,-15.851596559223163,-11.188850345715558,1.0576045310734703,1.3800030184089167,517.8614174458717,4.21025546391805,23.6931095123291,0.0,435.57722853346087,2.12016209250152,0,0,1
162,Upper_Nile,2020-07-15,2020-11-15,1,very_high,32.66451986587754,10.031215297457234,-8.229469848623378,0.9756754967536674,-10.104811488440735,-6.3026240466158185,-13.734710520686995,1.0192846828896969,-15.645201641768015,-11.722852800621299,0.9756754967536674,1.0192846828896969,472.21604935172945,3.8391549587249756,21.959636688232422,1.0,393.7126742434737,1.8078139056378506,0,0,1
163,Upper_Nile,2020-07-15,2020-11-15,1,very_high,33.53398314691779,9.272402776657463,-7.332941205737354,0.8003584405257358,-8.92408172528353,-5.968249077392519,-12.571630837058247,0.8593280670597735,-14.270034054357167,-11.17421694907512,0.8003584405257358,0.8593280670597735,518.2539840340614,4.213447093963623,33.598323822021484,0.0,415.50626170149883,2.007870397870944,0,0,1
164,Upper_Nile,2020-07-15,2020-11-15,1,very_high,31.816757616948777,10.178800421875085,-9.576706812037632,1.2079298008506807,-11.259834065182286,-7.926387172282228,-14.942878902911906,0.9961287271472108,-16.374549681202033,-13.540383714711627,1.2079298008506807,0.9961287271472108,439.60187365394086,3.5739989280700684,23.214582443237305,0.24827586206896596,398.04144721265516,1.566670749870302,0,0,1
165,Upper_Nile,2020-07-15,2020-11-15,1,very_high,33.200522487681205,10.840061900276458,-9.859506319456596,0.9165470708192891,-11.431678736384644,-8.06820210323447,-15.362791957313929,1.1010427877539202,-17.067843309933004,-13.189451204971766,0.9165470708192891,1.1010427877539202,469.3348965216428,3.8157308101654053,17.660240173339844,0.0,414.7441228124917,1.987822479002401,0,0,1
166,Upper_Nile,2020-07-15,2020-11-15,1,very_high,31.003631845734642,10.82631303548449,-10.37488365157314,1.2796553993681516,-12.381036665641824,-8.594364434804493,-15.983557677975947,1.3622727084055388,-18.14467513633029,-14.122147325434444,1.2796553993681516,1.3622727084055388,437.7667739048484,3.55907940864563,21.292043685913086,0.0,497.07848390159546,2.187646362981898,0,0,1
167,Unity,2020-05-01,2020-07-31,1,high,29.510039032195653,8.245012959580828,-8.563666108310494,1.3460425893001187,-11.050546596891115,-6.197349925541451,-13.933537368874736,1.231474806464615,-16.20409080395667,-11.660414342326126,1.3460425893001187,1.231474806464615,464.96060306206346,5.10945725440979,26.29703903198242,0.0,392.8714446141409,2.279389811855862,0,1,0
168,Unity,2020-05-01,2020-07-31,1,high,30.865131131960855,9.893808714532657,-11.847831035005818,2.1474318982902676,-14.238515242129575,-9.102825678705846,-18.05751487023979,2.7516970355068637,-21.308702168171166,-14.69831751739086,2.1474318982902676,2.7516970355068637,340.3022250626236,3.7395849227905273,21.599868774414062,0.0,407.24069785118365,2.3490137774000748,0,1,0
169,Unity,2020-05-01,2020-07-31,1,high,30.365003469079255,9.165965011306856,-10.061600544046808,1.2377561316499823,-13.064583391005195,-7.77301760024437,-15.573256954625192,1.0766375964347088,-18.230092756345613,-13.698053674608596,1.2377561316499823,1.0766375964347088,395.01271925990784,4.340799013773601,32.73900922139486,0.0,399.4897955526084,1.8681676653539725,0,1,0
170,Unity,2020-05-01,2020-07-31,1,high,30.30119614823256,9.930166846827271,-11.071794824035651,1.733052176994104,-13.792348825641735,-7.904284045889135,-18.44787783468077,1.934350956896921,-21.538508903310543,-14.98981095977374,1.733052176994104,1.934350956896921,387.59682827442884,4.259305953979492,24.705547332763672,0.0,410.05381165919295,2.7357336237867216,0,1,0
171,Unity,2020-05-01,2020-07-31,1,high,31.055274450263482,9.94201775697322,-10.873758648488984,1.504917492301684,-12.454748195515553,-8.920789625591825,-17.299503360341433,1.9097062848732929,-19.336778017228195,-14.835912997431388,1.504917492301684,1.9097062848732929,347.12995756044984,3.81461501121521,26.198240280151367,0.0,409.12169792341945,2.099355706681585,0,1,0
172,Unity,2020-05-01,2020-07-31,1,high,30.60854666460972,7.68140074917053,-14.746852106885486,1.5570987640261813,-17.23165442853055,-12.149970732745501,-20.775104267661526,1.3068709849652855,-22.74624326839367,-18.52136934496067,1.5570987640261813,1.3068709849652855,406.54601239832124,4.4675387144088745,28.643407821655273,29.81230053977382,404.711656800475,1.2650049388031153,0,1,0
173,Unity,2020-05-01,2020-07-31,1,high,30.176898078630884,8.808702741561849,-11.404165621278482,2.7883859712640486,-15.563161081636121,-5.297214263352015,-17.885094814464203,2.8393823480971214,-23.134707352483225,-12.538907772189438,2.7883859712640486,2.8393823480971214,408.93882656656206,4.493833065032959,27.092905044555664,0.0,397.11905616203643,1.3026684767065517,0,1,0
174,Unity,2020-05-01,2020-07-31,1,high,30.532054032721067,9.484466944151798,-7.779662974397294,1.222515337196971,-10.185542128780323,-5.983373654927962,-13.401369662060755,1.4180448138133013,-16.17499135752818,-11.391063934347276,1.222515337196971,1.4180448138133013,386.9740690141916,4.252462387084961,25.27651023864746,50.849673202614376,398.9186366627422,1.8925676973670669,0,1,0
175,Unity,2020-05-01,2020-07-31,1,high,31.088170929509975,8.619873575261646,-10.711954148872604,1.4664715819699867,-13.42801905625622,-8.624159081638712,-16.160753288610383,1.9528289413676916,-19.741789798812732,-13.450286705249635,1.4664715819699867,1.9528289413676916,463.0221866443753,5.088155746459961,26.73602294921875,0.0,401.39290458070104,1.4574883986207774,0,1,0
176,Unity,2020-05-01,2020-07-31,1,high,29.51794600222429,8.128092053956767,-9.697196963458893,1.2888697835975456,-12.215061589768057,-7.469842107873343,-15.342600675424809,1.5087518890153537,-18.156018605153672,-12.77890701331679,1.2888697835975456,1.5087518890153537,454.43098701164126,4.993747234344482,28.10990333557129,0.0,395.97984876464176,2.6009996315702875,0,1,0
177,Jonglei,2019-07-01,2019-10-15,1,high,33.49531125621558,7.92876440051374,-8.562425588128407,1.7121940982149202,-12.107125132461187,-5.86578409855797,-15.390260804300409,1.200349989407424,-17.77949069580031,-13.212691241094314,1.7121940982149202,1.200349989407424,695.4778451919556,6.561111927032471,40.87892532348633,0.5714285714285714,413.87574456607246,2.076085404184246,1,0,0
178,Jonglei,2019-07-01,2019-10-15,1,high,33.488746888822796,8.437982711412912,-7.618867423320586,2.206030668004932,-12.24714665891037,-5.013357810504655,-14.425710320482857,1.1962547757368542,-16.49843242855212,-11.947269929715983,2.206030668004932,1.1962547757368542,659.6591050624847,6.223198890686035,28.843849182128906,0.17142857142857146,409.6386250179574,1.738929827917663,1,0,0
179,Jonglei,2019-07-01,2019-10-15,1,high,32.21569980999158,6.477191243202266,-8.885145990145183,1.2454306483969937,-11.467375284525094,-6.983191206717162,-15.909569501163377,1.060549678226449,-17.85309415585465,-13.93297285810678,1.2454306483969937,1.060549678226449,611.2855296134949,5.766844749450684,34.93473434448242,0.0,428.2868687597521,1.7623111586312352,1,0,0
180,Jonglei,2019-07-01,2019-10-15,1,high,33.45965442552387,7.7933245053402525,-8.560408453341985,1.5021214962863036,-12.047680004129267,-6.131108126831017,-14.790110351229576,0.9556877698561133,-16.600262221154825,-12.880468660721755,1.5021214962863036,0.9556877698561133,732.9238198068406,6.914375517103407,40.02575344509548,0.0,414.57671572264286,1.9075820909335401,1,0,0
181,Jonglei,2019-07-01,2019-10-15,1,high,32.8430442366614,8.056180051165951,-7.6720007162787835,1.7010178687600999,-11.096203678852662,-5.233803567988497,-15.53870048597638,1.2968837016243429,-18.990444916605565,-13.412462639231968,1.7010178687600999,1.2968837016243429,696.1008038520813,6.566988945007324,34.7078857421875,0.0,406.7935040015818,1.5848405880940726,1,0,0
182,Jonglei,2019-07-01,2019-10-15,1,high,32.02726056195818,7.736506711013045,-6.572506803169324,1.2910090675229975,-9.388814408067272,-4.460701233547942,-15.334833683821701,0.9050151763573128,-17.098914388745424,-13.615292044972827,1.2910090675229975,0.9050151763573128,540.5685713291168,5.099703311920166,28.65842628479004,0.0,413.94511879758767,2.2115459020609376,1,0,0
183,Jonglei,2019-07-01,2019-10-15,1,high,33.46436216237522,7.433126624728782,-7.839107063112935,0.9380895684255397,-9.664179216650368,-6.178610143966927,-13.690480365805705,0.8649815837519392,-15.30552658934583,-12.038363431142184,0.9380895684255397,0.8649815837519392,676.4782712936401,6.381870269775391,33.466767120361325,0.0,416.92512748041133,1.6997719030264127,1,0,0
184,Jonglei,2019-07-01,2019-10-15,1,high,32.601185111066414,6.737700090826333,-9.24428669346972,1.1138270241595862,-11.655622510316828,-7.644594416228966,-15.702469004814672,0.8558541244176834,-17.419589013855372,-14.237553347232241,1.1138270241595862,0.8558541244176834,619.6787528726791,5.846025890774197,38.17513614230686,0.0,424.33241381797257,2.3017506474763647,1,0,0
185,Jonglei,2019-07-01,2019-10-15,1,high,32.40767880248442,7.720331349547351,-6.018482787098808,2.592483075338599,-12.52248365696837,-3.0689241500350555,-17.311307418258487,1.6928566879944353,-20.52225519198389,-14.095490273462225,2.592483075338599,1.6928566879944353,680.0613012313843,6.415672779083252,41.400062561035156,0.0,412.1172274841016,2.8190171943396822,1,0,0
186,Jonglei,2019-07-01,2019-10-15,1,high,33.1585809392842,6.2529258563546435,-11.164048020956319,1.6377996747140635,-13.276438993269192,-6.673599444136267,-15.70973526871454,1.4073401466242945,-17.783443524502168,-12.660555070699901,1.6377996747140635,1.4073401466242945,608.2562048435211,5.7382659912109375,53.887054443359375,0.0,423.636930433998,2.988902573225772,1,0,0
187,Unity,2019-07-01,2019-10-15,1,high,29.630139607685145,9.61676225948611,-7.780838757988213,1.0891932740547967,-9.279297908449452,-5.862374663001432,-14.0498661524099,0.8275158619619374,-15.338475340616323,-12.768006298907231,1.0891932740547967,0.8275158619619374,600.7087860107422,5.667064189910889,30.671916961669922,0.0,401.3816906954474,1.5712052850091331,0,1,0
188,Unity,2019-07-01,2019-10-15,1,high,30.98052028272458,8.574852588564358,-13.279563302125057,1.3289545222325596,-15.952482674821232,-10.90312143264803,-17.091390308919323,1.579734790497479,-20.28553336309277,-14.371990851061161,1.3289545222325596,1.579734790497479,555.3507921695709,5.239158630371094,23.53314781188965,0.625,401.76861733159774,1.4779599593348853,0,1,0
189,Unity,2019-07-01,2019-10-15,1,high,29.950474720134938,9.58778529681705,-8.37395301837919,0.77573201922922,-9.642521547649011,-7.222388551186834,-14.082605763705779,0.7827100261200032,-15.309772966554192,-12.872354352708918,0.77573201922922,0.7827100261200032,620.7277312278748,5.855922222137451,27.30550193786621,0.0,403.044302041474,1.8121342042646804,0,1,0
190,Unity,2019-07-01,2019-10-15,1,high,30.80990779151327,7.866126914719816,-8.617696817443537,1.4455208106462185,-11.792196008288846,-6.198513423701796,-16.968415546709934,1.3307963758578947,-19.82415799131632,-14.702785648602358,1.4455208106462185,1.3307963758578947,471.25422083006964,4.445794370439318,23.38137478298611,0.0,405.86998997432863,1.4442851180869036,0,1,0
191,Unity,2019-07-01,2019-10-15,1,high,29.58433212204484,9.555423046204488,-7.656507948156907,0.7240867305601778,-8.753090568008961,-6.481558592371398,-12.759653041448125,0.86091099473026,-13.980142545724279,-11.239650629870749,0.7240867305601778,0.86091099473026,588.0937309265137,5.548054218292236,24.709815979003906,0.0,398.9448208883078,1.3313148113720847,0,1,0
192,Unity,2019-07-01,2019-10-15,1,high,29.625166589267163,8.922673395993346,-9.058004758413862,1.0439771958127635,-11.07061738487255,-7.2723910429311065,-14.222970441774187,1.1702560251148686,-16.653678437071044,-12.297641392192174,1.0439771958127635,1.1702560251148686,594.0986948013306,5.604704856872559,23.723100662231445,0.0,393.0298598470243,2.993767214971218,0,1,0
193,Unity,2019-07-01,2019-10-15,1,high,30.778181217111438,9.626052766159125,-9.598248008823042,1.5186847616590977,-12.338235447673837,-7.682692954411201,-15.086459530201724,1.6181139024526756,-17.966255025806785,-13.023468824451951,1.5186847616590977,1.6181139024526756,571.0338549613953,5.387111663818359,33.5314826965332,0.0,404.3187462245789,2.4095172242728693,0,1,0
194,Unity,2019-07-01,2019-10-15,1,high,30.53694222494979,9.215288810499636,-7.683599746103871,1.9751219036457308,-11.863681308854327,-4.03350582383503,-13.434484907662323,2.0530622419536586,-17.277289105648727,-9.608579389094,1.9751219036457308,2.0530622419536586,576.5620560646057,5.43926477432251,24.95116424560547,17.581052631578995,400.8093766099949,1.899221185677058,0,1,0
195,Unity,2019-07-01,2019-10-15,1,high,30.836467987804195,9.930405676039193,-8.830475525246161,1.1840422026219128,-10.91239917932899,-7.160121454760436,-14.69410398997805,1.5746198767861856,-17.24088162505021,-12.602194858159738,1.1840422026219128,1.5746198767861856,586.0226612091064,5.528515815734863,33.0940055847168,0.0,409.4921873952173,1.9593890546553763,0,1,0
196,Unity,2019-07-01,2019-10-15,1,high,31.123727971780536,8.443872947617631,-8.617336537978593,0.9860454153333345,-10.33303800100784,-6.471471091996977,-13.487988360196452,1.0613217162505788,-15.274531626490308,-11.168269846519244,0.9860454153333345,1.0613217162505788,501.0005186796189,4.726420164108277,19.407410621643066,0.0,402.51183421326755,1.499821872323205,0,1,0
197,Upper_Nile,2019-05-15,2019-07-31,1,moderate,32.31303207599163,9.119635837667001,-7.8707488266375,1.2695367028693851,-9.647659263096278,-6.009761307419358,-15.84137689991284,1.2395804365463006,-17.65375700728534,-14.22391052130858,1.2695367028693851,1.2395804365463006,410.3691264092922,5.329469203948975,43.30982971191406,0.0,399.0075328132215,1.4816592309405252,0,0,1
198,Upper_Nile,2019-05-15,2019-07-31,1,moderate,33.094618643089845,10.75445136661374,-9.952862561090093,0.7227483201032322,-11.263509287747565,-8.774531915376425,-18.87023646338498,1.4818250317508581,-21.147386724217938,-16.493904780025826,0.7227483201032322,1.4818250317508581,388.15422858297825,5.040964126586914,34.786865234375,0.0,395.61766214077085,2.2503189995459314,0,0,1
199,Upper_Nile,2019-05-15,2019-07-31,1,moderate,32.62494873590131,8.593911751305297,-10.462872303652466,1.5926663745065333,-13.384503211212472,-8.213152410152832,-15.98067187753361,2.1654438633044832,-20.245091627626024,-13.528354205665897,1.5926663745065333,2.1654438633044832,449.4491434395313,5.837001800537109,30.04642105102539,0.0,405.47106447718596,1.6490551651783778,0,0,1
200,Upper_Nile,2019-05-15,2019-07-31,1,moderate,32.48127654888704,9.91411639384168,-8.440624281927452,1.594351624790698,-10.317621089100633,-6.246851648026912,-16.457127258899174,1.56694384476704,-18.683459832724132,-14.16934600017625,1.594351624790698,1.56694384476704,393.11938843131065,5.105446815490723,30.770526885986328,0.0,395.04720751815177,2.002744678887976,0,0,1
201,Upper_Nile,2019-05-15,2019-07-31,1,moderate,33.12284184794488,9.212410741857422,-10.268628120064427,1.264215715575308,-12.456128972133337,-8.439971442142326,-17.101916238489057,2.028310715646032,-20.359409319141285,-14.38997606114985,1.264215715575308,2.028310715646032,444.2825890779495,5.769903659820557,47.91761016845703,0.0,400.03564644745103,1.6717291999051207,0,0,1
202,Upper_Nile,2019-05-15,2019-07-31,1,moderate,32.76015398802895,9.749417061617285,-9.745432490254148,0.7266172570095928,-11.046565317766682,-8.593502914083816,-15.828691144826667,0.7566925821433538,-17.071647894998236,-14.607157767934202,0.7266172570095928,0.7566925821433538,382.99876084923744,4.974009990692139,29.034982681274414,1.394366197183099,395.5199649322127,1.853999664917774,0,0,1
203,Upper_Nile,2019-05-15,2019-07-31,1,moderate,32.226448260547706,9.802050584139723,-8.258218803298764,1.0040595331460818,-9.587009748625649,-6.871510083508719,-14.576503086484701,1.1409328559730298,-15.964905464474894,-12.783350448885628,1.0040595331460818,1.1409328559730298,423.1090945750475,5.494923114776611,36.00399398803711,0.0,396.43152075711345,1.7014236475448885,0,0,1
204,Upper_Nile,2019-05-15,2019-07-31,1,moderate,32.49609959154995,8.654307804873664,-7.55309806179469,1.024770076631333,-9.537614649437714,-5.584773300897502,-12.875391425694453,1.1102003314379003,-14.838456336704827,-10.654980458871458,1.024770076631333,1.1102003314379003,507.07457196712494,6.585383892059326,34.01727294921875,0.0,403.501864424272,1.6486131674626383,0,0,1
205,Upper_Nile,2019-05-15,2019-07-31,1,moderate,31.86356434782738,9.838328525764023,-9.426638422500586,0.7658810160912787,-10.53302979578372,-8.39639449423033,-15.24758539979713,0.7843928063049411,-16.39460223519265,-14.219441176540597,0.7658810160912787,0.7843928063049411,418.0133791640401,5.428745269775391,30.199542999267578,0.0,397.13795077275336,1.568362370559612,0,0,1
206,Upper_Nile,2019-05-15,2019-07-31,1,moderate,31.944340122177387,10.715016389141994,-10.201882185121177,1.483646778911493,-11.898809105782135,-8.072276613162403,-15.762931309662184,1.8608616189943925,-17.897730837446353,-12.754848700326596,1.483646778911493,1.8608616189943925,281.2921479344368,3.6531448364257812,27.92745590209961,0.0,407.13660383416527,1.5569288132945551,0,0,1
207,Jonglei,2024-01-01,2024-03-31,0,none,32.92836339380296,7.395994680746827,-11.818625711828776,1.1853126812583326,-13.830041570508348,-10.349759272476074,-18.160209143406192,2.774678861144318,-23.29575485323047,-15.556558304945865,1.1853126812583326,2.774678861144318,20.63016986846924,0.22922411561012268,7.524631023406982,0.8064516129032258,414.75472564268773,1.650425794289937,1,0,0
208,Jonglei,2024-01-01,2024-03-31,0,none,32.15773333688936,8.485960511792685,-9.417406427128746,0.517988239952962,-10.183000454713598,-8.670636581981224,-14.996636684031508,0.6847727276951098,-16.011857169416306,-14.027220988798073,0.517988239952962,0.6847727276951098,3.4776778322023647,0.03864086432925736,2.2617850229144096,0.0,403.0029985142092,2.434312555585236,1,0,0
209,Jonglei,2024-01-01,2024-03-31,0,none,32.11058150519306,8.496236939329146,-11.536137729761265,0.6282554814181741,-12.459018713433995,-10.64735672884357,-17.818379913754942,0.8061564955649994,-18.98593665600904,-16.666155434098073,0.6282554814181741,0.8061564955649994,5.697584733366966,0.06330649554729462,3.607039451599121,0.0,404.4665350001123,2.125915260332278,1,0,0
210,Jonglei,2024-01-01,2024-03-31,0,none,32.571336459721614,6.440729772150381,-13.084133548572261,0.758018531785942,-14.261196669427632,-11.949945338067435,-19.789804084606526,1.331710320658119,-21.70782799345449,-17.677926554268428,0.758018531785942,1.331710320658119,27.69695734977722,0.30774396657943726,8.26154613494873,1.2307692307692308,427.9368677871928,2.413331687355521,1,0,0
211,Jonglei,2024-01-01,2024-03-31,0,none,32.344921725786726,6.5880902993903465,-14.85024456771462,0.8177621907270323,-15.86749016956237,-13.312029978645045,-22.988278646355553,1.9675837741866504,-24.853192315434196,-18.627732711760952,0.8177621907270323,1.9675837741866504,15.12070107460022,0.16800779104232788,9.182498931884766,0.0,426.55615621843856,1.5088915859232566,1,0,0
212,Jonglei,2024-01-01,2024-03-31,0,none,33.014416897178684,6.083782551743642,-12.845012661933492,0.758516101765788,-13.874195676340559,-11.467542068406226,-21.03032592150669,3.1265940721140075,-26.10498727756125,-17.18893441657939,0.758516101765788,3.1265940721140075,42.86578722794851,0.47628653049469,25.387805938720703,0.0,430.81762303405014,2.769328814253364,1,0,0
213,Jonglei,2024-01-01,2024-03-31,0,none,32.86347786934003,6.5636052149607735,-12.487969017305552,0.7055501284086003,-13.598458940547175,-11.427340859382443,-19.598788573284427,1.7244624722020154,-22.063417367335845,-17.094888895289184,0.7055501284086003,1.7244624722020154,35.48927688598633,0.39432528614997864,16.34209442138672,0.0,422.4875816168246,2.0253969328153767,1,0,0
214,Jonglei,2024-01-01,2024-03-31,0,none,32.799477596024964,8.13259468520085,-15.586474938964534,1.0136175866663728,-16.807671863181945,-13.544353205800265,-24.117504854458517,2.8904172848419987,-26.870589390266232,-17.663657326053375,1.0136175866663728,2.8904172848419987,12.933073997497559,0.14370082318782806,12.933073997497559,0.0,405.0814328588888,1.487930326774715,1,0,0
215,Unity,2024-01-01,2024-03-31,0,none,29.7158899901797,9.259532671451353,-21.23288343030383,2.2332646012220825,-24.989541032911195,-18.048497813277894,-27.583188063945208,1.7682702714420948,-30.561079325486578,-25.0683175853374,2.2332646012220825,1.7682702714420948,0.0030381022952497005,3.3756692573660985e-05,0.0030381022952497005,7.994391025641031,396.49362348314145,1.9478676141857756,0,1,0
216,Unity,2024-01-01,2024-03-31,0,none,29.534618517735627,8.782017578043579,-9.588712199986405,0.7803601161092111,-10.856514460673058,-8.405881182237424,-15.67716353550903,0.872080238711878,-17.0832019989446,-14.295406702564756,0.7803601161092111,0.872080238711878,0.2660198211669922,0.002955775707960129,0.2660198211669922,0.0,391.2721604442631,3.0566876079586547,0,1,0
217,Unity,2024-01-01,2024-03-31,0,none,30.201890814000162,8.132719731938067,-8.645220304785765,1.1199529366766519,-10.614019743692749,-6.6469656429215425,-15.039471327781897,1.3401213178693676,-17.451204888074273,-12.819560266391306,1.1199529366766519,1.3401213178693676,0.07518646866083145,0.0008354051969945431,0.07518646866083145,0.0,397.0659463102325,2.1187504682055636,0,1,0
218,Unity,2024-01-01,2024-03-31,0,none,29.751840459070777,9.02737583271744,-14.680678845240546,0.9823583967320444,-16.241467655804758,-13.138335359709906,-21.8251853483842,1.2945081820622388,-23.881082313860077,-19.80414800429198,0.9823583967320444,1.2945081820622388,3.8921987728940115,0.04324665375881725,3.847003989749484,0.0,395.04108882932496,1.8162240591064995,0,1,0
219,Unity,2024-01-01,2024-03-31,0,none,29.932362482572728,7.924000063194709,-10.468152575887286,1.0533436322554717,-11.931283242679692,-8.47861824529442,-15.961374497861199,0.9143930446070397,-17.410773509297336,-14.562571971778997,1.0533436322554717,0.9143930446070397,9.60981784760952,0.10677575320005417,5.576104640960693,0.0,396.61609727591457,2.1557082944432144,0,1,0
220,Unity,2024-01-01,2024-03-31,0,none,30.501763645148074,8.18790750438014,-6.589901251292673,1.1913048319701005,-8.349113885648011,-4.944265343304491,-14.52369177946559,0.7868612129106987,-15.680781565080697,-13.418873197287303,1.1913048319701005,0.7868612129106987,7.0168131329119205,0.07796458899974823,4.211915969848633,0.0,400.9941016863876,1.5514873399818188,0,1,0
221,Unity,2024-01-01,2024-03-31,0,none,29.571468573997517,9.001459388509836,-10.65000045530906,0.9013467533815174,-12.02500244725506,-9.145692485527201,-17.01665593972152,0.9799083247530003,-18.63188735263283,-15.508765748271694,0.9013467533815174,0.9799083247530003,0.0,0.0,0.0,0.0,391.36840147032444,2.3638932339939265,0,1,0
