latitude,longitude,label,sar_change,pre_flood_precipitation,sar_difference,water_occurrence,annual_precipitation,sar_after,flood_season_precipitation,upstream_precipitation,sar_before,elevation
7.68,33.17,1.0,-1.9636074582031713,0.1871768223912238,0.7135207143792337,64.57053631407544,2.2461218686946856,-1.3039253917103253,5.954473626621139,0.22461218686946854,0.659682066492846,0.3265535932168797
7.68,33.17,1.0,1.657841921584196,0.9906781605795056,0.3523523134225352,-82.10494882981314,11.888137926954068,0.3978701281416358,2.337090770396509,1.1888137926954068,-1.2599717934425603,0.3265535932168797
7.68,33.17,1.0,-1.5256454525737653,1.7106168944231843,1.0707212365881027,-2.19182428018787,20.527402733078212,-0.3584815260256775,5.316268331750589,2.0527402733078213,1.1671639265480878,0.3265535932168797
7.68,33.17,1.0,0.20881297700057877,0.7834820969529263,0.5988214448141642,25.58050296139493,9.401785163435115,-0.2212285966670351,4.29511440955831,0.9401785163435115,-0.43004157366761386,0.3265535932168797
7.68,33.17,1.0,-1.4747816311821587,1.1274216259505287,1.4813384105555627,-69.64675217170016,13.529059511406345,0.41142330417648354,5.260023969185935,1.3529059511406345,1.8862049353586423,0.3265535932168797
7.68,33.17,1.0,-0.16531499332305877,0.8104998647021117,0.6460028993459274,25.58050296139493,9.72599837642534,0.2776875875237308,3.3373871573413085,0.972599837642534,0.44300258084678956,0.3265535932168797
7.68,33.17,1.0,1.166288339454027,1.3476262623673014,-0.0982681176603744,8.22585776842594,16.171515148407618,0.3638236281875157,3.198655762236718,1.6171515148407616,-0.8024647112665114,0.3265535932168797
7.68,33.17,0.0,-1.1603419573594198,-0.4358126695655294,0.571833388850307,32.776464151987476,-5.229752034786353,-0.8289002488540932,2.875115468740468,-0.5229752034786352,0.3314417085053266,0.3265535932168797
7.68,33.17,0.0,-1.1763449989783235,0.0939560688496885,0.6514632114518574,13.3098119201216,1.127472826196262,-1.5015737629563475,0.7770723685015912,0.1127472826196262,-0.3252287639780239,0.3265535932168797
7.68,33.17,0.0,-4.47800171663601,0.0054207353902867,0.7980879900739116,-25.52091802045696,0.06504882468344039,-0.7323046907324049,4.451465528630845,0.00650488246834404,3.7456970259036053,0.3265535932168797
7.68,33.17,0.0,2.153131079001138,-1.967009363077585,-2.309548977245643,-30.653628835168316,-23.60411235693102,-0.39167567677607384,-5.473977349269206,-2.360411235693102,-2.544806755777212,0.3265535932168797
7.68,33.17,0.0,3.5147037366613554,-1.967009363077585,0.5268706021297548,-78.45660548322157,-23.60411235693102,1.7889330833235644,-5.473977349269206,-2.360411235693102,-1.725770653337791,0.3265535932168797
9.23,29.82,1.0,2.1903333398664184,0.0099646106395372,-2.309548977245643,-50.88980783815374,0.1195753276744464,-1.2689849798677286,-1.7576139625193226,0.011957532767444639,-3.4593183197341473,-0.9452744477313944
9.23,29.82,1.0,1.0112591243198974,1.2849322168435844,-2.309548977245643,-50.88980783815374,15.419186602123013,-1.8585220876409894,-0.5001082520221786,1.5419186602123012,-2.8697812119608868,-0.9452744477313944
9.23,29.82,1.0,0.8331804696552474,0.8368758816374032,-0.5984597949392165,-50.88980783815374,10.04251057964884,-0.15144067283009144,2.808472781215992,1.0042510579648838,-0.9846211424853388,-0.9452744477313944
9.23,29.82,1.0,1.470880177060732,1.1401000967414443,1.1858123774334275,-50.88980783815374,13.68120116089733,1.8742311392840105,-1.136045811418239,1.3681201160897332,0.4033509622232785,-0.9452744477313944
9.23,29.82,1.0,-0.5315766714566539,0.1431215909883881,1.5835382598608276,-50.88980783815374,1.7174590918606571,0.5650082883539709,0.00020805734738163284,0.1717459091860657,1.0965849598106248,-0.9452744477313944
9.23,29.82,1.0,-1.1946233726403803,0.1049564293703594,1.139772134897849,-50.88980783815374,1.2594771524443127,-0.09736989754869807,0.8693712093626202,0.12594771524443127,1.0972534750916823,-0.9452744477313944
9.23,29.82,1.0,1.1561155751757068,1.8118792970047195,-0.1803915524538657,-50.88980783815374,21.742551564056633,0.2098426621470844,-0.4507684553974902,2.174255156405663,-0.9462729130286225,-0.9452744477313944
9.23,29.82,0.0,0.891568325073195,-0.0033166771640744,0.3841055317251209,-50.88980783815374,-0.0398001259688928,0.2835375832978132,1.018724435663965,-0.00398001259688928,-0.6080307417753817,-0.9452744477313944
9.23,29.82,0.0,-0.3668197352051028,0.5436685355270611,0.6158763102026727,-50.88980783815374,6.524022426324732,-0.4179315985201067,-0.6279105714260367,0.6524022426324733,-0.05111186331500389,-0.9452744477313944
9.23,29.82,0.0,-4.47800171663601,-0.1421997734080186,0.5834098642184558,-50.88980783815374,-1.7063972808962231,-2.36338044464508,-0.2256256815767709,-0.1706397280896223,2.11462127199093,-0.9452744477313944
9.23,29.82,0.0,0.7532830221658677,-1.967009363077585,-2.309548977245643,-50.88980783815374,-23.60411235693102,-1.9875101387180043,-5.473977349269206,-2.360411235693102,-2.740793160883872,-0.9452744477313944
9.23,29.82,0.0,0.42649582525129137,-1.967009363077585,-2.309548977245643,-50.88980783815374,-23.60411235693102,-2.1509037371752924,-5.473977349269206,-2.360411235693102,-2.5773995624265837,-0.9452744477313944
8.3,30.15,1.0,1.913055066599911,0.2184802778996202,-0.7361773955982353,-95.44327051856618,2.6217633347954425,1.4408140252015058,1.2827906801286781,0.2621763334795442,-0.47224104139840534,-1.0083866615342203
