event_id,VV_mean,VV_std,VV_min,VV_max,VH_mean,VH_std,VH_min,VH_max,VV_stdDev_mean,VH_stdDev_mean,precipitation_sum,precipitation_mean,precipitation_max,elevation_mean,slope_mean,water_occurrence_mean,is_flood_event,region,start_date,end_date
Mayom_Agricultural_2024,-0.6599726793652216,2.215193077621546,-9.903647909534202,0.0,-1.5489692918751556,5.152820736543086,-20.518311165332943,0.0,0.0,0.0,6716.951051170001,8.221482314773564,95.7951550288802,403.4291873139005,0.9093587635416646,0.0,True,Unity_Flood_Prone,2023-12-02,2024-09-29
Pibor_Highland_2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32500.165563644452,11.253519932009851,163.74016552702875,420.8928834922785,1.1267160718939329,1.8004782189453281,True,Jonglei_Flood_Prone,2014-05-01,2014-09-29
Pibor_Highland_2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5289.644582891402,9.280078215598952,101.38872309059585,420.8928834922785,1.126716071893933,1.6271594791491801,False,Jonglei_Flood_Prone,2016-05-02,2016-05-31
Pibor_Highland_2017,-1.420961849781855,3.1906648827452835,-9.277781858301491,0.0,-2.3282599773957338,5.218651969774893,-14.685192699262377,0.0,0.0,0.0,4240.114150368573,7.438796755032584,79.27662849045825,420.8928834922785,1.126716071893933,1.7876369664110523,False,Jonglei_Flood_Prone,2017-06-01,2017-06-30
Pibor_Highland_2018,-1.444537436125358,3.249374808443602,-9.478895538609995,0.0,-2.3289631839436677,5.230526455002774,-15.069593887312735,0.0,0.0,0.0,6712.065265698844,11.775553097717271,68.5061986215929,420.8928834922785,1.126716071893933,1.6057253880969213,False,Jonglei_Flood_Prone,2018-05-02,2018-05-31
Pibor_Highland_2019,-1.1508377985669298,2.8067439520616606,-9.067385731165189,0.0,-1.952587845353638,4.75757675634616,-14.778801456427553,0.0,0.0,0.0,17231.0234806684,10.076621918519532,97.08304689112323,420.89288349227854,1.126716071893933,1.8497778974289945,True,Jonglei_Flood_Prone,2019-06-01,2019-08-29
Pibor_Highland_2020,-1.0419646624745251,2.77797757778518,-9.33539829624384,0.0,-1.7421124368949592,4.63546859052975,-14.95628556293873,0.0,0.0,0.0,27842.347151230646,12.110633819587058,105.40142067242168,420.8928834922785,1.126716071893933,1.9142433831634462,True,Jonglei_Flood_Prone,2020-07-01,2020-10-29
Pibor_Highland_2021,-0.9750502190129342,2.7111303365658155,-9.963354534202109,0.0,-1.613400200305095,4.4771564673762985,-15.915450944065517,0.0,0.0,0.0,28109.03566998801,7.722262546700003,102.02374034809499,420.8926567717607,1.126501951956584,1.688915019503011,True,Jonglei_Flood_Prone,2021-06-01,2021-11-29
Pibor_Highland_2022,-0.586310030607654,2.100872048732851,-8.59631466093993,0.0,-0.9880298465616583,3.53967484440382,-14.263570778196662,0.0,0.0,0.0,14834.628176180493,7.507402923168265,82.5383189284583,420.888349081922,1.1224336731469513,0.0,True,Jonglei_Flood_Prone,2022-05-01,2022-09-29
Pibor_Highland_2023,-0.7214822798885356,2.4048048189626297,-10.155036165135588,0.0,-1.1860600898876414,3.9485174132443928,-16.350379216584894,0.0,0.0,0.0,19710.868030110923,8.485091704739958,119.31534658248628,420.888349081922,1.1224336731469513,0.0,True,Jonglei_Flood_Prone,2023-06-01,2023-11-30
Pibor_Highland_2024,-0.7008903168654945,2.3471908207249332,-9.714656191025183,0.0,-1.1523148115142083,3.8541071625311134,-15.49756241644697,0.0,0.0,0.0,10539.101605002696,6.830266756320606,116.3448046720617,420.88834908192206,1.1224336731469513,0.0,True,Jonglei_Flood_Prone,2023-12-02,2024-09-29
Rubkona_Wetland_2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15118.700632640295,12.433141967631821,120.96303723841638,396.80529322658003,1.10538180101513,1.058609129821085,True,Unity_Flood_Prone,2014-05-01,2014-09-29
Rubkona_Wetland_2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257.2674020259615,9.40528084177484,36.83295145190331,396.80529322658003,1.10538180101513,1.0783410493137953,False,Unity_Flood_Prone,2016-05-02,2016-05-31
Rubkona_Wetland_2017,-1.3612410904608288,3.4846928596608655,-11.040160990125822,0.0,-2.144477221944577,5.482250740425441,-16.73471455615364,0.0,0.0,0.0,2190.1948556986536,9.12581189874439,78.38678579639053,396.80529322658003,1.10538180101513,1.0544966885870137,False,Unity_Flood_Prone,2017-06-01,2017-06-30
Rubkona_Wetland_2018,-1.5143243767686445,3.869108728080048,-11.540335524136244,0.0,-2.368170272864644,6.051008917150689,-18.073692976775245,0.0,0.0,0.0,1307.1146018548975,5.446310841062073,39.167647988686184,396.80529322658003,1.10538180101513,1.027855485342958,False,Unity_Flood_Prone,2018-05-02,2018-05-31
Rubkona_Wetland_2019,-1.4160196952669573,3.308650169225775,-10.434350128680759,0.0,-2.3052490223772684,5.385226452850761,-16.68605533427797,0.0,0.0,0.0,7410.149379549951,10.29187413826382,74.75996684280439,396.8052932265801,1.10538180101513,1.0079003011733343,True,Unity_Flood_Prone,2019-06-01,2019-08-29
Rubkona_Wetland_2020,-1.4106108480985482,3.181541968234306,-9.96345846335944,0.0,-2.300836104569611,5.181083632258706,-15.603002364186406,0.0,0.0,0.0,8430.504709407685,8.709199079966616,75.86721596377909,396.80529322658003,1.10538180101513,1.0057751903630177,True,Unity_Flood_Prone,2020-07-01,2020-10-29
Rubkona_Wetland_2021,-1.550995150281455,3.4563702344326517,-11.330289825905126,0.0,-2.5483829765740063,5.646604203299073,-17.533749149284155,0.0,0.0,0.0,15434.509516760989,10.600624668105075,88.38180458754654,396.80529322658003,1.10538180101513,1.857353662474784,True,Unity_Flood_Prone,2021-06-01,2021-11-29
Rubkona_Wetland_2022,-0.9205138779101837,3.1485836828044973,-12.606676841408644,0.0,-1.3200032899708007,4.513703707797466,-17.8100457065391,0.0,0.0,0.0,18827.59734546601,24.77315440192896,58.192194925212895,396.8067548375731,1.1057780809686175,0.0,True,Unity_Flood_Prone,2022-05-01,2022-09-29
Rubkona_Wetland_2023,-1.5267560089243561,4.921159250328462,-18.505270954847422,0.0,-2.100849812240912,6.771044355386643,-25.181094142159164,0.0,0.0,0.0,27732.877583154368,26.262194681017395,79.78950686448937,396.8067548375732,1.1057780809686175,0.0,True,Unity_Flood_Prone,2023-06-01,2023-11-30
Rubkona_Wetland_2024,-1.32218931960246,4.398762835517712,-18.167001083130817,0.0,-1.8970911961820742,6.303258382156729,-24.682088651348455,0.0,0.0,0.0,12206.314624019042,17.53780836784345,54.50217699922063,396.8067548375732,1.1057780809686175,0.0,True,Unity_Flood_Prone,2023-12-02,2024-09-29
Twic_East_River_2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22868.028221698434,9.40297213063258,82.90835147280697,413.0304635900841,0.8516087253955028,,True,Jonglei_Flood_Prone,2014-05-01,2014-09-29
Twic_East_River_2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9246.590106300999,20.54797801400222,122.1334238711573,413.0302744159916,0.8519007603720214,,False,Jonglei_Flood_Prone,2016-05-02,2016-05-31
Twic_East_River_2017,-1.7605813010965508,3.952522027416247,-11.77503981661141,0.0,-2.529733369262101,5.670815056005665,-16.516792706378784,0.0,0.0,0.0,2740.4974895642117,6.089994421253804,81.30204576192097,413.0302744159916,0.8519007603720214,,False,Jonglei_Flood_Prone,2017-06-01,2017-06-30
Twic_East_River_2018,-1.7154243752901652,3.8963618956441395,-11.600745358053146,0.0,-3.171936133181943,7.195888579711129,-21.379563263178934,0.0,0.0,0.0,5204.390003172521,10.842479173276084,80.87489496871461,413.0304635900841,0.8516087253955027,,False,Jonglei_Flood_Prone,2018-05-02,2018-05-31
Twic_East_River_2019,-1.413507035018682,3.4667742478069354,-11.999560225930837,0.0,-2.2763559455701876,5.5762109875089845,-19.574060616313485,0.0,0.0,0.0,17681.608191812033,12.278894577647245,110.17358091635681,413.0304635900841,0.8516087253955027,,True,Jonglei_Flood_Prone,2019-06-01,2019-08-29
Twic_East_River_2020,-1.0557665320167198,2.8163107952998847,-9.667448968716824,0.0,-1.749880310933886,4.654710104773899,-14.887534328351355,0.0,0.0,0.0,21032.37672183355,10.863830951360304,91.54139415366339,413.0304635900841,0.8516087253955028,2.0,True,Jonglei_Flood_Prone,2020-07-01,2020-10-29
Twic_East_River_2021,-1.2084256722117104,3.360564084328208,-12.189766184525679,0.0,-1.7817909858804613,4.95023920380409,-18.78451536065322,0.0,0.0,0.0,22921.393386651427,7.871357619042386,97.49249666646861,413.03046359008414,0.8516087253955027,1.0,True,Jonglei_Flood_Prone,2021-06-01,2021-11-29
Twic_East_River_2022,-0.6903880807143465,2.4751281514471715,-10.382989513794557,0.0,-1.0670751405157686,3.8233324642886184,-15.388304758112062,0.0,0.0,0.0,14664.332183677732,9.647586962945876,55.92388445554684,413.02876102325155,0.8542370401841715,0.0,True,Jonglei_Flood_Prone,2022-05-01,2022-09-29
Twic_East_River_2023,-0.8496861219905523,2.8734239135999635,-12.991036549174343,0.0,-1.2863551776875932,4.308602463336168,-20.012889369453237,0.0,0.0,0.0,14134.834867690182,7.940918464994485,71.34420112560304,413.02876102325155,0.8542370401841715,0.0,True,Jonglei_Flood_Prone,2023-06-01,2023-11-30
Twic_East_River_2024,-0.8181568575887421,2.7526871115535374,-11.223417513296393,0.0,-1.2074712086026214,4.049807113426736,-16.461152984986054,0.0,0.0,0.0,8829.752541552436,7.482841136908844,82.47581931449929,413.02876102325155,0.8542370401841715,0.0,True,Jonglei_Flood_Prone,2023-12-02,2024-09-29
Ulang_Remote_2019,-1.6936387464472669,4.150892185383045,-13.883111013448639,0.0,-2.6254520870099265,6.441162300301859,-22.345185083193844,0.0,0.0,0.0,3185.7680397782,11.799140888067408,106.34833548369348,403.8268479258143,0.9009164686324418,1.8578556616364874,True,Upper_Nile_Flood_Prone,2019-06-01,2019-08-29
Ulang_Remote_2020,-1.1784480353733313,3.2346436830281786,-12.448014230849322,0.0,-1.99934025022859,5.337436129830687,-18.149376383097266,0.0,0.0,0.0,3532.0459085632274,9.730154018080515,90.68693757182622,403.82684792581426,0.9009164686324418,1.929286891686325,True,Upper_Nile_Flood_Prone,2020-07-01,2020-10-29
Ulang_Remote_2021,-1.146007496790192,3.2349020334259655,-14.135976418477577,0.0,-1.829143580795054,5.1025317790913265,-20.046006395111696,0.0,0.0,0.0,4759.475072143087,8.716987311617377,92.70700643704288,403.8268479258143,0.9009164686324418,1.6443992459140693,True,Upper_Nile_Flood_Prone,2021-06-01,2021-11-29
Ulang_Remote_2022,-0.7662317981398045,2.8090721437505572,-14.003661424057917,0.0,-1.2420378851077087,4.473562465450721,-20.029628229142453,0.0,0.0,0.0,3070.9457823295616,10.1017953366104,80.04799679192655,403.825366296258,0.9036164288168005,0.0,True,Upper_Nile_Flood_Prone,2022-05-01,2022-09-29
Ulang_Remote_2023,-0.9151141697500826,3.037060113461735,-14.807718883346983,0.0,-1.4404604195253667,4.726119715271432,-21.321237826101687,0.0,0.0,0.0,2943.690779018177,9.74732046032509,97.99890509875229,403.825366296258,0.9036164288168004,0.0,True,Upper_Nile_Flood_Prone,2023-06-01,2023-10-29
Ulang_Remote_2024,-0.866732465278816,3.031444735402036,-13.742060922321325,0.0,-1.275834645233731,4.448633272997653,-19.464215120047143,0.0,0.0,0.0,2063.067470654424,11.335535553046286,88.47284179415674,403.825366296258,0.9036164288168004,0.0,True,Upper_Nile_Flood_Prone,2024-07-01,2024-09-29
